portfolio,id_ordre_travail,id_demande,etat,urgence,impact_disponibilite,vandalisme,palliative,avec_demande_pdr,est_reouvert,site,zone,famille,groupe,ot_fils,prestataire,cout_maindoeuvre,cout_pdr,cout_bc,cout_total,nombre_main_doeuvre,duree_intervention_par_heure,id_actif,time_to_closure_hours,time_to_start_hours,num_spare_parts_requests,total_parts_quantity,total_parts_cost,parts_families,parts_request_status,creation_hour,creation_day_of_week,creation_day_of_month,creation_month,creation_quarter,creation_is_weekend,creation_is_business_hours,days_since_last_maintenance,equipment_failure_count,equipment_avg_cost,equipment_avg_duration,famille_failure_count,famille_avg_cost,equipment_age_days,site_failure_count,site_avg_cost,zone_failure_count,has_spare_parts,spare_parts_cost_ratio,famille_spare_parts_usage_rate,anomaly_travaux_de_maintenance,anomaly_dégradation,anomaly_endomagement,anomaly_arrachement,anomaly_endommage,anomaly_dégradtion_du_sol,anomaly_desencastrement,anomaly_serrure_endommagé_,anomaly_chasse_endommagé_,anomaly_flux_lumineux_faible_,anomaly_poigné_endommagé_,anomaly_endommagement_,anomaly_dégradation_,anomaly_brèche_à_la_clôture_,anomaly_déformation,anomaly_habillage_dégradé_,anomaly_dégradation_des_matériaux_,anomaly_sol_defectué,anomaly_bouchage_,anomaly_dérangement_au_niveau_de_la_centrale_,anomaly_recurrence_count,urgence_Faible,urgence_Fort,urgence_Moyen,famille_high_urgency_rate,provider_avg_time_to_closure,provider_avg_cost,provider_work_volume,rolling_7d_failures,rolling_30d_failures,rolling_7d_avg_cost,rolling_30d_avg_cost,portfolio_encoded,site_encoded,zone_encoded,famille_encoded,groupe_encoded,prestataire_encoded,etat_encoded,days_to_next_failure,will_fail_within_30_days,anomaly_type_encoded,spare_parts_cost_target,intervention_duration_target,will_need_spare_parts
infrastructure,14812,14771,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17263,,,0,0.0,0.0,,,8,2,26,2,1,0,1,15.706944444444444,2,2592.75,12.11,66,918.5863636363636,15.706944444444444,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,2.0,2.0,2592.75,2592.75,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14813,14772,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17265,,,0,0.0,0.0,,,8,2,26,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14815,14774,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17266,,,0,0.0,0.0,,,8,2,26,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14410,14430,OT Realisé,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,2920.32,0.0,0.0,2920.32,4,6.82,17269,335.8,48.483333333333334,0,0.0,0.0,,,15,1,11,2,1,0,1,9.809027777777779,2,1460.16,3.41,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,2920.32,2920.32,2,2,5,19,8,2,4,14.738194444444444,1,138,0.0,6.82,0
infrastructure,14817,14778,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17269,,,0,0.0,0.0,,,8,2,26,2,1,0,1,14.738194444444444,2,1460.16,3.41,66,918.5863636363636,14.738194444444444,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,2.0,2.0,1460.16,1460.16,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14818,14779,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17270,,,0,0.0,0.0,,,8,2,26,2,1,0,1,9.809027777777779,2,800.735,1.87,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,20.04513888888889,1,225,0.0,0.0,0
infrastructure,15286,15394,OT Cloturé,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,1601.47,0.0,0.0,1601.47,4,3.74,17270,91.2,52.71666666666667,0,0.0,0.0,,,9,1,18,3,1,0,1,20.04513888888889,2,800.735,1.87,66,918.5863636363636,20.04513888888889,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,2.0,2.0,800.735,800.735,2,2,5,19,8,2,0,,0,138,0.0,3.74,0
infrastructure,14798,14780,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17272,,,0,0.0,0.0,,,8,2,26,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14799,14781,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17282,,,0,0.0,0.0,,,8,2,26,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14409,14438,OT Cloturé,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,4320.54,0.0,0.0,4320.54,4,10.09,17283,344.95,310.53333333333336,0,0.0,0.0,,,15,1,11,2,1,0,1,9.809027777777779,2,2160.27,5.045,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,4320.54,4320.54,2,2,5,19,8,2,0,14.735416666666667,1,138,0.0,10.09,0
infrastructure,14800,14782,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17283,,,0,0.0,0.0,,,8,2,26,2,1,0,1,14.735416666666667,2,2160.27,5.045,66,918.5863636363636,14.735416666666667,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,2.0,2.0,2160.27,2160.27,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14801,14783,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17284,,,0,0.0,0.0,,,8,2,26,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14802,14784,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17285,,1013.1333333333333,0,0.0,0.0,,,8,2,26,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,225,0.0,0.0,0
infrastructure,14639,14562,OT Realisé,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,2525.31,0.0,0.0,2525.31,1,23.59,17286,307.0,119.73333333333333,0,0.0,0.0,,,11,3,20,2,1,0,1,9.809027777777779,1,2525.31,23.59,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,2525.31,2525.31,2,2,5,19,8,2,4,,0,138,0.0,23.59,0
infrastructure,14761,14859,OT En cours,Moyen,non,False,False,False,False,PPR,PPR01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17357,,21.833333333333332,0,0.0,0.0,,,13,1,25,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,488,17924.41973360656,386,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,1,2,19,34,2,2,,0,102,0.0,0.0,0
infrastructure,15304,15422,OT Crée,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17464,,,0,0.0,0.0,,,14,1,18,3,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,1,,0,10,0.0,0.0,0
infrastructure,15285,15393,OT Cloturé,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,1717.08,0.0,0.0,1717.08,4,4.01,17530,95.36666666666666,73.33333333333333,0,0.0,0.0,,,9,1,18,3,1,0,1,9.809027777777779,1,1717.08,4.01,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,1717.08,1717.08,2,2,5,19,34,2,0,,0,10,0.0,4.01,0
infrastructure,14640,14560,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17659,,,0,0.0,0.0,,,11,3,20,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,36,0.0,0.0,0
infrastructure,14641,14559,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17660,,,0,0.0,0.0,,,11,3,20,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,36,0.0,0.0,0
infrastructure,14665,14558,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Bollard,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17661,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,8,2,5,,0,36,0.0,0.0,0
infrastructure,14666,14540,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17679,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,247,0.0,0.0,0
infrastructure,14667,14539,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17680,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,247,0.0,0.0,0
infrastructure,14668,14538,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17681,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,247,0.0,0.0,0
infrastructure,14669,14537,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17682,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,247,0.0,0.0,0
infrastructure,14670,14536,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17683,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,247,0.0,0.0,0
infrastructure,14671,14535,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17684,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,247,0.0,0.0,0
infrastructure,14672,14534,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17685,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,247,0.0,0.0,0
infrastructure,14673,14533,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17686,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14674,14532,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17687,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14675,14530,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17688,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14676,14529,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17689,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14677,14528,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17691,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14679,14525,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17695,,,0,0.0,0.0,,,10,4,21,2,1,0,1,9.809027777777779,2,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,0.0,1,10,0.0,0.0,0
infrastructure,14678,14524,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17695,,,0,0.0,0.0,,,10,4,21,2,1,0,1,0.0,2,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,2.0,2.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14590,14523,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17697,,,0,0.0,0.0,,,9,2,19,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14589,14520,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17699,,,0,0.0,0.0,,,9,2,19,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14587,14511,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17700,,2162.25,0,0.0,0.0,,,9,2,19,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14586,14510,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17701,,,0,0.0,0.0,,,9,2,19,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14585,14509,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17702,,,0,0.0,0.0,,,8,2,19,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14584,14508,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17703,,,0,0.0,0.0,,,8,2,19,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
infrastructure,14582,14507,OT Rejeté,Moyen,non,False,False,False,False,TM1,TM01,Ouvrages d'amarrage et d'accostage,Défense,Non,AQUA FLOR PROTECT ,0.0,0.0,0.0,0.0,0,0.0,17707,,,0,0.0,0.0,,,8,2,19,2,1,0,1,9.809027777777779,1,0.0,0.0,66,918.5863636363636,0.0,1119,5713.647426273458,375,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.030303030303030304,133.20916666666668,918.5863636363636,66,1.0,1.0,0.0,0.0,2,2,5,19,34,2,5,,0,10,0.0,0.0,0
