numero_ot,portfolio,famille,groupe,site,zone,localisation,etage,salle,id_actif,actif,code_actif,numero_intervention,nom_intervention,frequence,date_debut_planifiee,date_fin_planifiee,entite,prestataire,etat,is_reopened,pourcentage,date_debut,date_fin,cout,motif_standby,date_cloture,responsable_cloture,id_responsable_cloture,date_validation,responsable_validation,id_responsable_validation,commentaire_cloture,date_reouverture,responsable_reouverture,id_responsable_rejet,commentaire_ouverture,responsable_rejet,motif_rejet,date_rejet,days_deviation_from_plan,intervention_duration_hours
9842,infrastructure,Bassin,Bassin,TM1,TM01,Bassin TM1,,,34624,Zone 11,Z11,1111,Visite preventive  bassin  (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-30 14:59:40.000,2025-03-30 15:59:40.000,821.1,,2025-04-07 09:44:15.830,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
16441,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N3,,,1960,Passerelle Simple Poste 3,ESC-PAS_Poste3,2119,Visite Préventive Jornalier (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-30 09:59:40.000,2025-03-30 10:59:40.000,95.48,,2025-04-01 13:48:49.807,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4166666666666667,1.0
16439,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N4,,,1961,Passerelle Double Poste 4,ESC-PAS_Poste4,2119,Visite Préventive Jornalier (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-30 09:59:40.000,2025-03-30 10:59:40.000,95.48,,2025-04-01 13:50:51.218,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4166666666666667,1.0
16442,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N6,,,1962,Passerelle Double Poste 6,ESC-PAS_Poste6,2119,Visite Préventive Jornalier (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-30 10:59:40.000,2025-03-30 11:59:40.000,95.48,,2025-04-01 13:54:49.832,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4583333333333333,1.0
41916,equipement,"Equipement de sécurité, contôle et exploitation",Rampe mobile,PPR,PPR01,Poste N3,,,1954,Rampes Poste N3,ESC-R_Poste3,4416,Visite préventive Journalier   (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-30 08:59:40.000,2025-03-30 09:59:40.000,95.48,,2025-04-01 13:25:46.841,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
9841,infrastructure,Bassin,Bassin,TM2,TM02,Bassin TM2,,,1930,Zone 8-1,Z8-1,1111,Visite preventive  bassin  (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-05-27 11:22:58.365,2025-05-27 11:23:53.840,4.11,,2025-05-27 11:23:53.840,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,58.47451811342593,0.015409722222222222
16440,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N1,,,1959,Passerelle Simple Poste 1,ESC-PAS_Poste1,2119,Visite Préventive Jornalier (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-30 08:59:40.000,2025-03-30 09:59:40.000,95.48,,2025-04-01 13:42:47.983,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
9843,infrastructure,Bassin,Bassin,PPR,PPR01,Bassin PPR,,,34616,Zone 5,Z5,1111,Visite preventive  bassin  (Jour 30-03),J,2025-03-29 23:59:40,2025-03-29 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-30 14:59:40.000,2025-03-30 15:59:40.000,821.1,,2025-04-07 09:33:54.574,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
16437,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N3,,,1960,Passerelle Simple Poste 3,ESC-PAS_Poste3,2118,Visite Préventive Jornalier (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 09:59:40.000,2025-03-29 10:59:40.000,95.48,,2025-04-01 13:07:25.476,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4166666666666667,1.0
41912,equipement,"Equipement de sécurité, contôle et exploitation",Rampe mobile,PPR,PPR01,Poste N4,,,1955,Rampes Poste N4,ESC-R_Poste4,4412,Visite préventive Journalier   (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 08:59:40.000,2025-03-29 09:59:40.000,95.48,,2025-03-29 15:18:02.059,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
16436,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N1,,,1959,Passerelle Simple Poste 1,ESC-PAS_Poste1,2118,Visite Préventive Jornalier (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 08:59:40.000,2025-03-29 09:59:40.000,95.48,,2025-03-29 15:25:56.063,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
16435,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N4,,,1961,Passerelle Double Poste 4,ESC-PAS_Poste4,2118,Visite Préventive Jornalier (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 08:59:40.000,2025-03-29 09:59:40.000,95.48,,2025-04-01 13:05:23.280,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
9840,infrastructure,Bassin,Bassin,PPR,PPR01,Bassin PPR,,,34616,Zone 5,Z5,1110,Visite preventive  bassin  (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 14:59:40.000,2025-03-29 15:59:40.000,821.1,,2025-04-07 09:35:17.004,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
9839,infrastructure,Bassin,Bassin,TM1,TM01,Bassin TM1,,,34624,Zone 11,Z11,1110,Visite preventive  bassin  (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 14:59:40.000,2025-03-29 15:59:40.000,821.1,,2025-04-07 09:43:20.596,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
9838,infrastructure,Bassin,Bassin,TM2,TM02,Bassin TM2,,,1930,Zone 8-1,Z8-1,1110,Visite preventive  bassin  (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-05-27 11:22:05.424,2025-05-27 11:22:42.785,0.0,,2025-05-27 11:22:42.785,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,59.47390537037037,0.010378055555555555
41908,equipement,"Equipement de sécurité, contôle et exploitation",Rampe mobile,PPR,PPR01,Poste N3,,,1954,Rampes Poste N3,ESC-R_Poste3,4412,Visite préventive Journalier   (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 08:59:40.000,2025-03-29 09:59:40.000,95.48,,2025-03-29 15:17:03.900,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
16438,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N6,,,1962,Passerelle Double Poste 6,ESC-PAS_Poste6,2118,Visite Préventive Jornalier (Jour 29-03),J,2025-03-28 23:59:40,2025-03-28 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-29 10:59:40.000,2025-03-29 11:59:40.000,95.48,,2025-04-01 13:09:19.655,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4583333333333333,1.0
16431,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N4,,,1961,Passerelle Double Poste 4,ESC-PAS_Poste4,2117,Visite Préventive Jornalier (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 09:59:40.000,2025-03-28 10:59:40.000,95.48,,2025-03-28 14:52:13.161,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4166666666666667,1.0
16434,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N6,,,1962,Passerelle Double Poste 6,ESC-PAS_Poste6,2117,Visite Préventive Jornalier (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 10:59:40.000,2025-03-28 11:59:40.000,95.48,,2025-03-28 14:54:01.322,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4583333333333333,1.0
16432,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N1,,,1959,Passerelle Simple Poste 1,ESC-PAS_Poste1,2117,Visite Préventive Jornalier (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 08:59:40.000,2025-03-28 09:59:40.000,95.48,,2025-03-28 14:48:38.009,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
16433,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N3,,,1960,Passerelle Simple Poste 3,ESC-PAS_Poste3,2117,Visite Préventive Jornalier (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 09:59:40.000,2025-03-28 10:59:40.000,95.48,,2025-03-28 14:50:32.407,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4166666666666667,1.0
9836,infrastructure,Bassin,Bassin,TM1,TM01,Bassin TM1,,,34624,Zone 11,Z11,1109,Visite preventive  bassin  (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 14:59:40.000,2025-03-28 15:59:40.000,821.1,,2025-04-07 09:37:18.312,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
9835,infrastructure,Bassin,Bassin,TM2,TM02,Bassin TM2,,,1930,Zone 8-1,Z8-1,1109,Visite preventive  bassin  (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-05-27 11:21:21.592,2025-05-27 11:21:55.151,0.0,,2025-05-27 11:21:55.151,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,60.473398055555556,0.009321944444444443
23091,batiment,Equipement électrique,PB-groupe électrogène,TMSA,TMSA,Siège TMSA-Tanger,RDC,Extérieur ,1244834,Groupe électrogène 200KVA ,,3192,Visite préventive Groupe electrogenne  (Semaine 12),H,2025-03-27 23:59:40,2025-03-29 23:59:40,TMSA,MMI,Réalisé,Non,100.0,2025-03-28 07:59:40.000,2025-03-28 09:44:40.000,189.58,,2025-03-28 09:50:34.074,Sup-MMI- TMSA,136.0,,,,,,,,,,,,0.3333333333333333,1.75
41900,equipement,"Equipement de sécurité, contôle et exploitation",Rampe mobile,PPR,PPR01,Poste N3,,,1954,Rampes Poste N3,ESC-R_Poste3,4408,Visite préventive Journalier   (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 08:59:40.000,2025-03-28 09:59:40.000,95.48,,2025-03-28 14:42:42.467,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
41904,equipement,"Equipement de sécurité, contôle et exploitation",Rampe mobile,PPR,PPR01,Poste N4,,,1955,Rampes Poste N4,ESC-R_Poste4,4408,Visite préventive Journalier   (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 08:59:40.000,2025-03-28 09:59:40.000,95.48,,2025-03-28 14:43:39.232,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
9837,infrastructure,Bassin,Bassin,PPR,PPR01,Bassin PPR,,,34616,Zone 5,Z5,1109,Visite preventive  bassin  (Jour 28-03),J,2025-03-27 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-28 14:59:40.000,2025-03-28 15:59:40.000,821.1,,2025-04-07 09:31:46.833,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
9833,infrastructure,Bassin,Bassin,TM1,TM01,Bassin TM1,,,34624,Zone 11,Z11,1108,Visite preventive  bassin  (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-27 14:59:40.000,2025-03-27 15:59:40.000,821.1,,2025-04-02 15:44:51.634,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
9832,infrastructure,Bassin,Bassin,TM2,TM02,Bassin TM2,,,1930,Zone 8-1,Z8-1,1108,Visite preventive  bassin  (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-05-27 11:20:35.554,2025-05-27 11:21:13.076,0.0,,2025-05-27 11:21:13.076,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,61.472865208333324,0.010422777777777777
41905,equipement,"Equipement de sécurité, contôle et exploitation",Rampe mobile,PPR,PPR01,Poste N4,,,1955,Rampes Poste N4,ESC-R_Poste4,4409,Visite préventive Journalier   (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-27 08:59:40.000,2025-03-27 09:59:40.000,95.48,,2025-03-27 14:58:10.251,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
16430,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N6,,,1962,Passerelle Double Poste 6,ESC-PAS_Poste6,2116,Visite Préventive Jornalier (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Réalisé,Oui,100.0,2025-03-27 10:59:40.000,2025-03-27 11:59:40.000,95.48,,2025-03-28 15:32:39.058,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4583333333333333,1.0
41901,equipement,"Equipement de sécurité, contôle et exploitation",Rampe mobile,PPR,PPR01,Poste N3,,,1954,Rampes Poste N3,ESC-R_Poste3,4409,Visite préventive Journalier   (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-27 08:59:40.000,2025-03-27 09:59:40.000,95.48,,2025-03-27 14:57:17.658,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
16429,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N3,,,1960,Passerelle Simple Poste 3,ESC-PAS_Poste3,2116,Visite Préventive Jornalier (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Validé,Non,100.0,2025-03-27 09:59:40.000,2025-03-27 10:59:40.000,95.48,,2025-03-27 15:08:44.908,SUP-TMU-EQ- 9,135.0,2025-03-28 14:08:49.070,Said Touil,148.0,,,,,,,,,0.4166666666666667,1.0
9834,infrastructure,Bassin,Bassin,PPR,PPR01,Bassin PPR,,,34616,Zone 5,Z5,1108,Visite preventive  bassin  (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-27 14:59:40.000,2025-03-27 15:59:40.000,821.1,,2025-04-02 15:56:41.943,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
16428,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N1,,,1959,Passerelle Simple Poste 1,ESC-PAS_Poste1,2116,Visite Préventive Jornalier (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Validé,Non,100.0,2025-03-27 08:59:40.000,2025-03-27 09:59:40.000,95.48,,2025-03-27 15:04:40.083,SUP-TMU-EQ- 9,135.0,2025-03-28 14:08:51.839,Said Touil,148.0,,,,,,,,,0.375,1.0
16427,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N4,,,1961,Passerelle Double Poste 4,ESC-PAS_Poste4,2116,Visite Préventive Jornalier (Jour 27-03),J,2025-03-26 23:59:40,2025-03-26 23:59:40,TMPA,TMU,Validé,Non,100.0,2025-03-27 09:59:40.000,2025-03-27 10:59:40.000,95.48,,2025-03-27 15:11:00.572,SUP-TMU-EQ- 9,135.0,2025-03-28 14:08:54.554,Said Touil,148.0,,,,,,,,,0.4166666666666667,1.0
21630,equipement,Equipement Electrique,Groupe électrogène,MEDHUB,ZFL01,Entrepôt 71,,,5610,Groupe électrogène LOT 71,EE-GE_71,2873,Visite preventive  groupe electrogenne medhub  (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-03-26 11:29:40.000,2025-03-26 11:59:40.000,86.88,,2025-03-26 11:42:04.170,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,0.4791666666666667,0.5
2464,equipement,Equipement Electrique,Groupe électrogène,TM1,TM01,LIO Ouest,,,5594,Groupe électrogène LIO OUEST,EE-GE_LIO-OUEST,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:05:52.571,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
2456,equipement,Equipement Electrique,Groupe électrogène,TM1,TM01,PTR2 TM1,,,5582,Groupe électrogène PTR2 TM1,EE-GE_PTR2-TM1,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:09:15.236,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
2471,equipement,Equipement Electrique,Groupe électrogène,TM1,TM01,PTC2,,,5603,Groupe électrogène PTC2,EE-GE_PTC2,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:16:00.213,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
2479,equipement,Equipement Electrique,Groupe électrogène,TM2,TM02,PTR3 TM2,,,5589,Groupe électrogène PTR3 TM2,EE-GE_PTR3-TM2,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2668.8,,2025-04-02 10:56:42.802,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
2466,equipement,Equipement Electrique,Groupe électrogène,PPR,PPR01,PRG3,,,5596,Groupe électrogène PPR3,EE-GE_PPR3,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 11:01:41.699,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
2476,equipement,Equipement Electrique,Groupe électrogène,TM1,ZEXT01,VTS,,,5617,Groupe électrogène CAPITAINERIE,EE-GE_CAPITAINERIE,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Validé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 14:56:02.962,sup-tmu-eq- 04,82.0,2025-07-10 19:52:35.856,Chaymae Farah,144.0,,,,,,,,,0.0,48.0
21629,equipement,Equipement Electrique,Groupe électrogène,MEDHUB,ZFL01,Entrepôt 61,,,5609,Groupe électrogène LOT 61,EE-GE_61,2873,Visite preventive  groupe electrogenne medhub  (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-03-26 11:59:40.000,2025-03-26 12:29:40.000,86.88,,2025-03-26 11:55:13.844,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,0.5,0.5
21625,equipement,Equipement Electrique,Groupe électrogène,MEDHUB,ZFL01,Entrepôt 90,,,5612,Groupe électrogène LOT 80-90,EE-GE_80-90,2873,Visite preventive  groupe electrogenne medhub  (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-03-26 10:29:40.000,2025-03-26 10:59:40.000,86.88,,2025-03-26 12:02:12.028,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,0.4375,0.5
9831,infrastructure,Bassin,Bassin,PPR,PPR01,Bassin PPR,,,34616,Zone 5,Z5,1107,Visite preventive  bassin  (Jour 26-03),J,2025-03-25 23:59:40,2025-03-25 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-26 14:59:40.000,2025-03-26 15:59:40.000,821.1,,2025-04-02 15:55:38.956,SUP-TMU-BASS-INF- 01,116.0,,,,,,,,,,,,0.625,1.0
2465,equipement,Equipement Electrique,Groupe électrogène,TM1,TM01,Data Center,,,5595,Groupe électrogène DATACENTER,EE-GE_DATACENTER,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:06:37.118,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
21624,equipement,Equipement Electrique,Groupe électrogène,MEDHUB,ZFL01,Entrepôt 60,,,5611,Groupe électrogène LOT 60-70,EE-GE_60-70,2873,Visite preventive  groupe electrogenne medhub  (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-03-26 08:59:40.000,2025-03-26 09:59:40.000,173.76,,2025-03-26 13:22:29.020,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,0.375,1.0
16424,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N1,,,1959,Passerelle Simple Poste 1,ESC-PAS_Poste1,2115,Visite Préventive Jornalier (Jour 26-03),J,2025-03-25 23:59:40,2025-03-25 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-26 08:59:40.000,2025-03-26 09:59:40.000,95.48,,2025-03-26 13:44:49.217,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.375,1.0
16426,equipement,"Equipement de sécurité, contôle et exploitation",Passerelle,PPR,PPR01,Poste N6,,,1962,Passerelle Double Poste 6,ESC-PAS_Poste6,2115,Visite Préventive Jornalier (Jour 26-03),J,2025-03-25 23:59:40,2025-03-25 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-26 10:59:40.000,2025-03-26 11:59:40.000,95.48,,2025-03-26 13:50:52.291,SUP-TMU-EQ- 9,135.0,,,,,,,,,,,,0.4583333333333333,1.0
2455,equipement,Equipement Electrique,Groupe électrogène,PPR,PPR01,PRG3,,,5581,Groupe électrogène PRG3,EE-GE_PRG3,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:09:56.473,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
2470,equipement,Equipement Electrique,Groupe électrogène,PPR,GATE2,GATE2,,,5602,Groupe électrogène Gâte 2,EE-GE_GATE2,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:10:32.959,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
2453,equipement,Equipement Electrique,Groupe électrogène,TM1,ZEXT01,Parking extérieur,,,9111,Groupe électrogène parking de saisie,EE-GE-Parking de saisie,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Validé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:58:59.772,sup-tmu-eq- 04,82.0,2025-11-16 01:03:38.171,Chaymae Farah,144.0,,,,,,,,,0.0,48.0
21626,equipement,Equipement Electrique,Groupe électrogène,MEDHUB,ZFL01,Entrepôt 92-102,,,5613,Groupe électrogène LOT 92,EE-GE_92,2873,Visite preventive  groupe electrogenne medhub  (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,MEDHUB,TMU,Réalisé,Non,85.71,2025-03-26 14:59:40.000,2025-03-26 15:29:40.000,86.88,,2025-03-27 09:54:58.539,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,0.625,0.5
2478,equipement,Equipement Electrique,Groupe électrogène,TM1,ZEXT01,RADAR FNIDEK,,,5659,Groupe électrogène RADAR FNIDEK,EE-GE_RADAR-FNIDEK,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Validé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 14:56:39.491,sup-tmu-eq- 04,82.0,2025-11-16 01:36:46.218,Chaymae Farah,144.0,,,,,,,,,0.0,48.0
2463,equipement,Equipement Electrique,Groupe électrogène,TM1,TM01,PRG1,,,5593,Groupe électrogène PRG1,EE-GE_PRG1,47,Visite préventive Groupe électrogène (Semaine 13),H,2025-03-25 23:59:40,2025-03-27 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-25 23:59:40.000,2025-03-27 23:59:40.000,2666.88,,2025-04-02 10:04:24.330,sup-tmu-eq- 04,82.0,,,,,,,,,,,,0.0,48.0
13919,infrastructure,Terre plein,Parking,TM1,SAS IMPORT,Sas export,,,42885,Sas export_ Murette01,SEM01,1469,Visite Préventive Nettoyage et Collecte (Semaine 13),H,2025-03-25 23:59:40,2025-03-28 23:59:40,TMPA,TMU-CN,Réalisé,Non,100.0,2025-03-29 10:59:40.000,2025-03-29 11:29:40.000,5387.34,,2025-04-11 10:03:09.293,SUP-TMU- CN,101.0,,,,,,,,,,,,3.4583333333333335,0.5
