article,total_demand,avg_demand_per_request,demand_std,current_stock,famille,total_cost,daily_demand,reorder_point,needs_reorder,suggested_order_qty
Chaine de 15 maillons DN38mm,10.0,10.0,0.0,0,MECANIQUE,0.0,0.010438413361169102,0.07306889352818371,True,0.0
Chaine de 21 maillons DN28mm,12.0,12.0,0.0,0,MECANIQUE,0.0,0.012526096033402923,0.08768267223382047,True,0.0
Chaine de 23 maillons DN35mm,8.0,4.0,0.0,0,MECANIQUE,0.0,0.008350730688935281,0.058455114822546964,True,0.0
Chaine de 5 maillons DN30mm,10.0,10.0,0.0,0,MECANIQUE,0.0,0.010438413361169102,0.07306889352818371,True,0.0
Chaine de 5 maillons DN50mm,8.0,8.0,0.0,0,MECANIQUE,0.0,0.008350730688935281,0.058455114822546964,True,0.0
Chaine de 5 mailons DN40mm,13.0,13.0,0.0,0,MECANIQUE,0.0,0.013569937369519834,0.09498956158663883,True,0.0
Chaine de 6 maillons DN50mm,10.0,10.0,0.0,0,MECANIQUE,0.0,0.010438413361169102,0.07306889352818371,True,0.0
Chaine de 7 maillons DN35mm,10.0,10.0,0.0,0,MECANIQUE,0.0,0.010438413361169102,0.07306889352818371,True,0.0
Chaine de 7 maillons DN40mm,6.0,6.0,0.0,0,MECANIQUE,0.0,0.006263048016701462,0.04384133611691023,True,0.0
Chaine de 9 maillons DN40mm,8.0,8.0,0.0,0,MECANIQUE,0.0,0.008350730688935281,0.058455114822546964,True,0.0
Chaines de 5 maillons DN40mm,6.0,6.0,0.0,0,MECANIQUE,0.0,0.006263048016701462,0.04384133611691023,True,0.0
Charnière porte coupe feu,60.0,30.0,36.76955262170047,0,MENUISERIE,600.0,0.06263048016701461,55.59274229371981,True,111.0
Chauffeau électrique instantané,17.0,1.3076923076923077,1.1094003924504583,0,PLOMBERIE,340.0,0.017745302713987474,1.7883177076735999,True,4.0
Chemin de Cable perforé 3m,24.0,12.0,15.556349186104045,6,ELECTRICITE,2160.0,0.025052192066805846,23.509889123623708,True,41.0
Cheville embase,201.0,15.461538461538462,13.048725254569153,0,DIVERS,201.0,0.20981210855949894,21.041772641770223,True,42.0
Colliers serre cable en plastique,200.0,66.66666666666667,98.14954576223639,0,ELECTRICITE,200.0,0.20876826722338204,148.68569651391826,True,297.0
Compresseur 18000,14.0,14.0,0.0,0,CLIMATISATION,280.0,0.014613778705636743,0.1022964509394572,True,0.0
Carburant de machine de TRACAGE AU SOL,210.0,52.5,50.42155623672611,20,DIVERS,2100.0,0.21920668058455114,77.16678111918102,True,134.0
Coude 45 110 PEHD HP,20.0,20.0,0.0,0,PLOMBERIE,200.0,0.020876826722338204,0.14613778705636743,True,0.0
Coude 75 45 PVC HP,83.0,9.222222222222221,6.942221866552844,8,PLOMBERIE,2822.0,0.08663883089770355,11.019804616113191,True,14.0
Coude 75 90 CPVC HP,10.0,3.3333333333333335,2.0816659994661326,0,PLOMBERIE,12.5,0.010438413361169102,3.1955678927273827,True,6.0
Coude 90 125 PVC HP,40.0,13.333333333333334,2.886751345948129,1,PLOMBERIE,1360.0,0.04175365344467641,4.622402593034929,True,8.0
Coude 90 40 CPVC HP,20.0,10.0,11.313708498984761,0,PLOMBERIE,25.0,0.020876826722338204,17.11670053553351,True,34.0
Coude 90 40 PEHD HP,152.0,30.4,38.991024608235165,19,PLOMBERIE,1520.0,0.15866388308977036,59.59718409398114,True,100.0
Coude 90 75 PEHD HP,35.0,17.5,23.33452377915607,0,PLOMBERIE,350.0,0.03653444676409186,35.25752679608274,True,71.0
Coude 90 75 PVC HP,32.0,6.4,8.142481194328912,0,PLOMBERIE,1088.0,0.033402922755741124,12.447542250783556,True,25.0
Coude PPR Ø32,1.0,1.0,0.0,0,PLOMBERIE,19.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Coude PVC Ø160 45°,3.0,1.5,0.7071067811865476,0,PLOMBERIE,135.0,0.003131524008350731,1.0825808398382766,True,2.0
Coude PVC Ø160 90°,6.0,2.0,0.0,0,PLOMBERIE,150.0,0.006263048016701462,0.04384133611691023,True,0.0
Coude pvc  Ø100/45°,17.0,2.4285714285714284,0.7867957924694432,0,PLOMBERIE,221.0,0.017745302713987474,1.304410807702077,True,3.0
Coude pvc  Ø100/90°,33.0,4.125,7.298483208369883,0,PLOMBERIE,297.0,0.03444676409185804,11.18885216119783,True,22.0
Coude pvc  Ø110/45°,30.0,3.3333333333333335,2.8284271247461903,0,PLOMBERIE,450.0,0.031315240083507306,4.461847367703837,True,9.0
Coude pvc  Ø75/45°,8.0,1.3333333333333333,0.5163977794943223,0,PLOMBERIE,112.0,0.008350730688935281,0.8330517840640304,True,2.0
Coude pvc  Ø75/87°,5.0,2.5,2.1213203435596424,0,PLOMBERIE,45.0,0.005219206680584551,3.218514962103556,True,6.0
Coude retube femelle 16*1/2,5.0,1.6666666666666667,0.5773502691896257,0,PLOMBERIE,260.0,0.005219206680584551,0.9025598505485305,True,2.0
Courniére de fixation de clôture ponctuelle,1488.0,744.0,840.0428560496184,0,DIVERS,29760.0,1.5532359081419624,1270.9369354314213,True,2542.0
"Cuivre avec arma Flex 1/2, 1/4 rouleau 20m",51.0,5.666666666666667,4.8733971724044824,1,CLIMATISATION,2550.0,0.05323590814196242,7.682747115600461,True,14.0
"Cuivre avec arma Flex 3/4, 3/8  rouleau 20m",34.0,17.0,16.97056274847714,1,CLIMATISATION,1700.0,0.03549060542797495,25.704278360711534,True,50.0
"Cuivre avec arma Flex 3/4, 3/8 rouleau 20m MEDHUB",10.0,2.5,0.5773502691896257,0,CLIMATISATION,500.0,0.010438413361169102,0.9390942973126223,True,2.0
"Cuivre avec arma Flex 3/8, 1/4  rouleau 20m",24.0,6.0,9.345230512584124,7,CLIMATISATION,1200.0,0.025052192066805846,14.193211113343827,True,21.0
"Cuivre avec arma Flex 3/8, 1/4 rouleau 20m MEDHUB",9.0,3.0,0.0,0,CLIMATISATION,450.0,0.009394572025052192,0.06576200417536535,True,0.0
Cuivre avec armaflex 1/2*1/4 - rouleau 20m,1.0,1.0,0.0,0,CLIMATISATION,154.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Cuivre de clim 3/8,6.0,6.0,0.0,0,CLIMATISATION,390.0,0.006263048016701462,0.04384133611691023,True,0.0
Culotte  110 PEHD HP,20.0,20.0,0.0,0,PLOMBERIE,200.0,0.020876826722338204,0.14613778705636743,True,0.0
Culotte  75 PVC HP,30.0,5.0,3.687817782917155,0,PLOMBERIE,1680.0,0.031315240083507306,5.750933354960284,True,12.0
Culotte 110 CPVC HP,45.0,15.0,11.789826122551595,15,PLOMBERIE,3915.0,0.04697286012526096,18.01354920470422,True,21.0
Coude 45 125 PVC HP,28.0,9.333333333333334,7.023769168568493,10,PLOMBERIE,952.0,0.029227557411273485,10.740246654731655,True,11.0
Cosses de batteries,8.0,2.0,1.4142135623730951,0,ELECTRICITE,184.0,0.008350730688935281,2.17977545838219,True,4.0
Compresseur 24000,13.0,13.0,0.0,0,CLIMATISATION,260.0,0.013569937369519834,0.09498956158663883,True,0.0
Cosse à sertir,100.0,50.0,56.568542494923804,0,ELECTRICITE,500.0,0.10438413361169102,85.58350267766754,True,171.0
Compresseur 9000,5.0,5.0,0.0,0,CLIMATISATION,100.0,0.005219206680584551,0.03653444676409186,True,0.0
Compresseur DANFOSS SZ120S4VC,1.0,1.0,0.0,0,ELECTRICITE,25272.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Condensateur 04 µf,6.0,1.0,0.0,0,CLIMATISATION,114.0,0.006263048016701462,0.04384133611691023,True,0.0
Condensateur 40 µf,4.0,1.0,0.0,0,CLIMATISATION,220.0,0.0041753653444676405,0.029227557411273482,True,0.0
Condensateur 45 µf,5.0,2.5,2.1213203435596424,0,CLIMATISATION,275.0,0.005219206680584551,3.218514962103556,True,6.0
Condensateur 60 µf,1.0,1.0,0.0,0,CLIMATISATION,55.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Condensateur courant 50 Uf MEDHUB,1.0,1.0,0.0,0,CLIMATISATION,300.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Condensateur courant MEDHUB,35.0,3.888888888888889,2.4720661623652207,0,CLIMATISATION,10500.0,0.03653444676409186,3.9638403708964742,True,8.0
Condensateur de demarage 200µf,1.0,1.0,0.0,0,ELECTRICITE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Connecteur,6.0,6.0,0.0,0,ELECTRICITE,1500.0,0.006263048016701462,0.04384133611691023,True,0.0
Connecteur de raccordement électrique d'électrovanne ,12.0,3.0,1.632993161855452,2,ELECTROMECANIQUE,3360.0,0.012526096033402923,2.5371724150169985,True,3.0
Contacteur 24 V,1.0,1.0,0.0,0,ELECTRICITE,1200.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Contacteur SIEMENS,1.0,1.0,0.0,0,ELECTRICITE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Contacteur auxiliaire 220V,4.0,2.0,0.0,0,ELECTRICITE,40.0,0.0041753653444676405,0.029227557411273482,True,0.0
Contacteur auxiliaire 380V,9.0,1.8,0.4472135954999579,0,ELECTRICITE,90.0,0.009394572025052192,0.7365823974253023,True,1.0
Contre bardage lot 110 (similaire à l'existant),12.0,12.0,0.0,0,DIVERS,4032.0,0.012526096033402923,0.08768267223382047,True,0.0
Contre bardage lot 71 (similaire à l'existant),12.0,12.0,0.0,0,DIVERS,4032.0,0.012526096033402923,0.08768267223382047,True,0.0
Cordon Adaptateur RGB HK117,1.0,1.0,0.0,0,ELECTRONIQUE,250.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Cornière 40/40 6M,20.0,20.0,0.0,0,DIVERS,240.0,0.020876826722338204,0.14613778705636743,True,0.0
Cornière en acier galvanisé de forme L y compris les accessoires de fixation,150.0,150.0,0.0,0,DIVERS,45000.0,0.15657620041753653,1.0960334029227556,True,2.0
Cosse 70,8.0,8.0,0.0,0,ELECTRICITE,0.0,0.008350730688935281,0.058455114822546964,True,0.0
Cosse a sertir 10MM T6,20.0,20.0,0.0,0,ELECTRICITE,240.0,0.020876826722338204,0.14613778705636743,True,0.0
Cosse a sertir 16MM T6,20.0,20.0,0.0,0,ELECTRICITE,320.0,0.020876826722338204,0.14613778705636743,True,0.0
Cosse a sertir 25-50MM T6,20.0,20.0,0.0,0,ELECTRICITE,500.0,0.020876826722338204,0.14613778705636743,True,0.0
Cosse a sertir STD 10MM T6,20.0,20.0,0.0,0,ELECTRICITE,280.0,0.020876826722338204,0.14613778705636743,True,0.0
Cosse a sertir STD 16MM,20.0,20.0,0.0,0,ELECTRICITE,320.0,0.020876826722338204,0.14613778705636743,True,0.0
Cosse a sertir STD 25MM,20.0,20.0,0.0,0,ELECTRICITE,440.0,0.020876826722338204,0.14613778705636743,True,0.0
Carrelage NOIR 60*30 cm,805.0,805.0,0.0,0,DIVERS,0.0,0.8402922755741128,5.88204592901879,True,12.0
Capteur numérique de marque PRECIA CDL de 30 Tonnes,8.0,8.0,0.0,0,ELECTROMECANIQUE,36000.0,0.008350730688935281,0.058455114822546964,True,0.0
Cylindre de serrure spécial 12CM,75.0,3.5714285714285716,5.065288032989127,0,MENUISERIE,900.0,0.07828810020876827,8.145948750945069,True,16.0
BAGUETTE DE SOUDURE INOX 316L 4MM,44.0,44.0,0.0,0,MECANIQUE,7920.0,0.04592901878914405,0.32150313152400833,True,1.0
Baguette de soudage R10 D2.5,1400.0,1400.0,0.0,0,MECANIQUE,0.0,1.4613778705636744,10.22964509394572,True,20.0
Ballast 12 v 250 w YF,2.0,2.0,0.0,0,ELECTRICITE,480.0,0.0020876826722338203,0.014613778705636741,True,0.0
Ballaste électronique 40W,100.0,100.0,0.0,0,ELECTRICITE,2000.0,0.10438413361169102,0.7306889352818371,True,1.0
Bande Led,34.0,17.0,18.384776310850235,11,ELECTRICITE,2108.0,0.03549060542797495,27.825598704271176,True,45.0
Bande adhésif aluminium armé,35.0,4.375,4.627171304989074,0,CLIMATISATION,105.0,0.03653444676409186,7.196498084832254,True,14.0
Bande adhésif aluminium armé MEDHUB,20.0,3.3333333333333335,1.3662601021279464,0,CLIMATISATION,60.0,0.020876826722338204,2.195527940248287,True,4.0
Barre anti panique MEDHUB,2.0,2.0,0.0,0,MENUISERIE,40.0,0.0020876826722338203,0.014613778705636741,True,0.0
Barrette  100PCS 16mm²,24.0,2.4,1.837873166945363,0,ELECTRICITE,240.0,0.025052192066805846,2.9321750948856855,True,6.0
Barrette 100PCS 4mm²,3.0,1.0,0.0,0,ELECTRICITE,210.0,0.003131524008350731,0.021920668058455117,True,0.0
Barrette 100PCS 4mm²  MEDHUB,2.0,1.0,0.0,0,ELECTRICITE,140.0,0.0020876826722338203,0.014613778705636741,True,0.0
Barrette 4mm²   MEDHUB,8.0,2.6666666666666665,2.0816659994661326,0,ELECTRICITE,560.0,0.008350730688935281,3.180954114021746,True,6.0
Barrette de connexion,33.0,3.6666666666666665,2.783882181415011,0,ELECTRICITE,330.0,0.03444676409185804,4.416950620765523,True,9.0
"Barrette de connexion 2,5mm",49.0,2.227272727272727,3.2209406816113324,0,ELECTRICITE,318.5,0.0511482254697286,5.1894486007050995,True,10.0
Barrette de connexion 4mm2,11.0,2.75,1.5,0,ELECTRICITE,770.0,0.011482254697286013,2.330375782881002,True,5.0
Batterie D'évacuation ascenseur,7.0,1.75,0.9574271077563382,0,ELECTRICITE,52000.0,0.007306889352818371,1.487288887104236,True,3.0
Batterie M14 135AH,4.0,4.0,0.0,0,ELECTRICITE,9200.0,0.0041753653444676405,0.029227557411273482,True,0.0
Batterie M15 180Ah ,2.0,2.0,0.0,0,ELECTRICITE,4700.0,0.0020876826722338203,0.014613778705636741,True,0.0
"Batterie NP7-12 12V,7.0Ah / C20",3.0,3.0,0.0,0,ELECTRICITE,600.0,0.003131524008350731,0.021920668058455117,True,0.0
Batterie de démarrage 12v-140Ah-800A avec leur connectiques (sans entretien),6.0,3.0,1.4142135623730951,0,ELECTRICITE,8172.0,0.006263048016701462,2.165161679676553,True,4.0
Batterie de démarrage 12v-50Ah-1000A avec leur connectiques (sans entretien),6.0,2.0,0.0,0,ELECTRICITE,8172.0,0.006263048016701462,0.04384133611691023,True,0.0
Batterie plomb-étanche (sans entretien) 12V-118Ah/C10 avec leurs connectiques,9.0,1.5,1.224744871391589,0,ELECTRICITE,32706.0,0.009394572025052192,1.9028793112627487,True,4.0
Batterie plomb-étanche (sans entretien) 12V-12Ah/C20 avec leurs connectiques,19.0,19.0,0.0,0,ELECTRICITE,3971.0,0.019832985386221295,0.13883089770354906,True,0.0
Batterie plomb-étanche (sans entretien) 12V-25Ah/C20 avec leurs connectiques,18.0,3.6,3.5777087639996634,0,ELECTRICITE,8694.0,0.018789144050104383,5.498087154350226,True,11.0
"Batterie plomb-étanche (sans entretien) 12V-7,6Ah/C20 avec leurs connectiques MEDHUB",224.0,37.333333333333336,19.418204517067654,6,ELECTRICITE,36736.0,0.23382045929018788,30.7640499906328,True,56.0
Bloc autonome d'éclairage de sécurité MEDHUB,31.0,2.3846153846153846,1.8045526471705549,0,ELECTRICITE,7750.0,0.032359081419624215,2.933342540693202,True,6.0
Bois TEC hydrofuge,50.0,50.0,0.0,0,MENUISERIE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
Boit a bouton cabinet d'ascenseur OTIS,7.0,1.4,0.5477225575051661,0,ELECTRICITE,31600.0,0.007306889352818371,0.8727320617274777,True,2.0
Baguette d'argent pure,15.0,5.0,4.58257569495584,5,MECANIQUE,1215.0,0.015657620041753653,6.983466882726035,True,9.0
Aérosol dégrippant MEDHUB,3.0,3.0,0.0,0,DIVERS,420.0,0.003131524008350731,0.021920668058455117,True,0.0
Boite bouton palier ascenseur Schindler,4.0,1.0,0.0,0,ELECTRICITE,43000.0,0.0041753653444676405,0.029227557411273482,True,0.0
Aérosol dégripant,56.0,6.222222222222222,10.365541203644142,10,DIVERS,7840.0,0.05845511482254697,15.957497609224042,True,22.0
"""Flexible hydraulique 1/4 400bar 2M y compris les raccords""",21.0,3.5,5.648008498577175,0,HYDRAULIQUE,105.0,0.021920668058455117,8.625457424274947,True,17.0
"""Fourniture d une venteuse électromagnétique pour porte coupe-feu avec support 12Vcc""",2.0,2.0,0.0,0,INCENDIE,10000.0,0.0020876826722338203,0.014613778705636741,True,0.0
ADJUVANT ACCELERATEUR DE PRISE,1.0,1.0,0.0,0,CONSTRUCTION,30.0,0.0010438413361169101,0.0073068893528183704,True,0.0
AEROSOL DEGRIPANT GT,32.0,2.6666666666666665,2.6742316936860857,0,DIVERS,4480.0,0.033402922755741124,4.245167999819317,True,8.0
Abattant WC,15.0,1.0,0.0,0,PLOMBERIE,675.0,0.015657620041753653,0.10960334029227557,True,0.0
Abattant sanitaire anglaise. w,106.0,1.536231884057971,3.8523472987446143,0,PLOMBERIE,5830.0,0.11064718162839249,6.553051219515669,True,13.0
Abattant toilette anglaise standard et suspendu,140.0,1.443298969072165,1.1177457985173074,0,PLOMBERIE,294000.0,0.14613778705636743,2.699583207170533,True,5.0
Accessoires pour la remise en état de système paratonnerre,1.0,1.0,0.0,0,ELECTRICITE,10500.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Acide sulferique,28.0,28.0,0.0,0,PLOMBERIE,224.0,0.029227557411273485,0.2045929018789144,True,0.0
Afficheur palier ascenseur Schindler,8.0,1.6,0.5477225575051662,0,ELECTRICITE,19000.0,0.008350730688935281,0.8800389510802962,True,2.0
Amourtiseur Bouclier   SCN 1200 E1.6,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Amourtiseur Bouclier SCN 1200 E3.0,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Amourtiseur bouclier  SCN 1200 E2.9,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Amourtisseur  bouclier SPC 1200 G2.8,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Amourtisseur Bouclier  HC 1150H + Bouclier,5.0,5.0,0.0,0,MECANIQUE,0.0,0.005219206680584551,0.03653444676409186,True,0.0
Amourtisseur HC 1150H,3.0,3.0,0.0,0,MECANIQUE,0.0,0.003131524008350731,0.021920668058455117,True,0.0
Amourtisseur bouclier  SCN 1000 E3.0,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Amourtisseur bouclier  SCN 1600 E1.5,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Amourtisseur bouclier  SPC 1600 G2.5,4.0,4.0,0.0,0,MECANIQUE,0.0,0.0041753653444676405,0.029227557411273482,True,0.0
Anti Algue,25.0,25.0,0.0,0,MECANIQUE,250.0,0.026096033402922755,0.18267223382045927,True,0.0
Anti gel 50%,170.0,170.0,0.0,0,MECANIQUE,960.5000000000001,0.17745302713987474,1.2421711899791232,True,2.0
Arma Flex rouleau 18 50ml,10.0,10.0,0.0,0,CLIMATISATION,200.0,0.010438413361169102,0.07306889352818371,True,0.0
Arma Flex tapis m²,10.0,10.0,0.0,0,CLIMATISATION,200.0,0.010438413361169102,0.07306889352818371,True,0.0
Armature LED 100W,40.0,40.0,0.0,0,ELECTRICITE,800.0,0.04175365344467641,0.29227557411273486,True,1.0
Armature LED 240W MEDHUB,193.0,24.125,10.091545258992088,1,ELECTRICITE,3860.0,0.20146137787056367,16.54754753358208,True,32.0
Armature LED d'éclairage industriel,85.0,12.142857142857142,6.094494002200441,0,ELECTRICITE,80750.0,0.08872651356993737,9.762826598290223,True,20.0
"Axe de verrin ""RAMPE""",1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Boite a boutons poussoire (3 bouton)  de commande de porte sectionnelle,5.0,1.0,0.0,0,ELECTRICITE,3385.0,0.005219206680584551,0.03653444676409186,True,0.0
"Boite d alimentation ESSER NETZTEIL MODULE IQ8C IQM 802426 POWER CARD 8000M""",1.0,1.0,0.0,0,INCENDIE,23500.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Capteur numérique de marque Giropes de 50 Tonnes ,8.0,8.0,0.0,0,ELECTROMECANIQUE,76000.0,0.008350730688935281,0.058455114822546964,True,0.0
Boulon de fixation de clôture,90.0,90.0,0.0,0,DIVERS,0.0,0.09394572025052192,0.6576200417536534,True,1.0
Boulon fusible à 150 Tonnes,76.0,76.0,0.0,0,MECANIQUE,0.0,0.07933194154488518,0.5553235908141962,True,1.0
Boulon fusible à 200 Tonnes,50.0,25.0,14.142135623730951,0,MECANIQUE,0.0,0.05219206680584551,21.578547903237347,True,43.0
Boulon fusible à 300 Tonnes,44.0,44.0,0.0,0,MECANIQUE,0.0,0.04592901878914405,0.32150313152400833,True,1.0
Bouteille de fluide frigorigène R 410 A,2.0,1.0,0.0,0,CLIMATISATION,3132.0,0.0020876826722338203,0.014613778705636741,True,0.0
Bouton arrêt d'urgence XB5 AS542 (PASSERELLE),1.0,1.0,0.0,0,ELECTRICITE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Bouton poussoir NO MEDHUB,20.0,20.0,0.0,0,ELECTRICITE,100.0,0.020876826722338204,0.14613778705636743,True,0.0
Bouton poussoir industrielle,1.0,1.0,0.0,0,MECANIQUE,160.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Bouton poussoire vert,1.0,1.0,0.0,0,ELECTRICITE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Boîtier de commande CASIT « KEQ405/BP » pour moteur portai,4.0,1.0,0.0,0,ELECTROMECANIQUE,19200.0,0.0041753653444676405,0.029227557411273482,True,0.0
"Bras de Barriére rond 3,25m",1.0,1.0,0.0,0,DIVERS,3000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Butoires en acier,3.0,1.0,0.0,0,MECANIQUE,10389.0,0.003131524008350731,0.021920668058455117,True,0.0
CHEVILLES METALLIQUE Ø12 .F,32.0,6.4,2.1908902300206643,0,DIVERS,64.0,0.033402922755741124,3.5201558043211842,True,7.0
COND DE PORTAIL,25.0,6.25,4.031128874149275,0,DIVERS,3750.0,0.026096033402922755,6.229365545044371,True,12.0
CULOTTE PVC D40,2.0,2.0,0.0,0,PLOMBERIE,2.5,0.0020876826722338203,0.014613778705636741,True,0.0
Cable  Ø4*10MM2,60.0,20.0,8.660254037844387,0,ELECTRICITE,0.0,0.06263048016701461,13.428794417935682,True,27.0
Cable armé cuivre 4*10,80.0,80.0,0.0,0,ELECTRICITE,3760.0,0.08350730688935282,0.5845511482254697,True,1.0
Cable armé cuivre Ø5*4MM2,105.0,52.5,38.890872965260115,0,ELECTRICITE,0.0,0.10960334029227557,59.1035328299361,True,118.0
Cable armé Ø4*16MM2,80.0,80.0,0.0,0,ELECTRICITE,0.0,0.08350730688935282,0.5845511482254697,True,1.0
Cable cuivre U1000 R2V 5g16mm2,300.0,300.0,0.0,0,ELECTRICITE,37500.0,0.31315240083507306,2.1920668058455113,True,4.0
Cable de levage,4.0,4.0,0.0,0,MECANIQUE,0.0,0.0041753653444676405,0.029227557411273482,True,0.0
Cable de levage (Diam 7 lg= 41m) Réf : DRH170560,1.0,1.0,0.0,0,ELECTROMECANIQUE,10200.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Cable rigide R2V 3G4mm²,170.0,56.666666666666664,40.414518843273804,0,ELECTRICITE,8160.0,0.17745302713987474,61.86394945488983,True,124.0
Cable rigide R2V 5G4mm²,60.0,60.0,0.0,0,ELECTRICITE,3540.0,0.06263048016701461,0.4384133611691023,True,1.0
Cache prise Goulotte,2.0,2.0,0.0,0,ELECTRICITE,54.0,0.0020876826722338203,0.014613778705636741,True,0.0
Cadenas ,200.0,33.333333333333336,21.36976056643281,0,DIVERS,400.0,0.20876826722338204,33.51601872021289,True,67.0
Cadenas MEDHUB,185.0,14.23076923076923,24.262982250587164,0,DIVERS,1850.0,0.1931106471816284,37.74624790615215,True,75.0
Cadenas pour vanne poste de contrôle (similaire à l'existant),6.0,6.0,0.0,0,INCENDIE,3612.0,0.006263048016701462,0.04384133611691023,True,0.0
Boulon fusible à 100 Tonnes,54.0,54.0,0.0,0,MECANIQUE,0.0,0.05636743215031315,0.3945720250521921,True,1.0
Boulon Fusible à 30 Tonnes,24.0,24.0,0.0,0,MECANIQUE,0.0,0.025052192066805846,0.17536534446764093,True,0.0
"Boite d alimentation alsw285pfc power supply ""Tecnofire""",1.0,1.0,0.0,0,INCENDIE,9800.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Bouchon pour collecteurs,20.0,10.0,0.0,0,PLOMBERIE,100.0,0.020876826722338204,0.14613778705636743,True,0.0
Boite de jonction pour capteur numérique de 60T,2.0,2.0,0.0,0,ELECTRICITE,3600.0,0.0020876826722338203,0.014613778705636741,True,0.0
Boite de mousse de polyuréthanne,14.0,2.8,2.16794833886788,0,DIVERS,2440.0,0.014613778705636743,3.354218959241277,True,7.0
Boite de réarmement BR100 pour détecteur linéaire (Marque AVS ELECTRONICS),5.0,2.5,2.1213203435596424,0,INCENDIE,10000.0,0.005219206680584551,3.218514962103556,True,6.0
Boite de sol Inox,111.0,111.0,0.0,0,ELECTRICITE,555.0,0.11586638830897704,0.8110647181628393,True,2.0
"Boite jonction à résine 16,25,35 mm2",9.0,1.2857142857142858,0.7559289460184545,0,ELECTRICITE,1530.0,0.009394572025052192,1.199655423203047,True,2.0
Boite à bouton Palier d'ascenseur OTIS,27.0,5.4,5.504543577809153,0,ELECTRICITE,36105.0,0.028183716075156576,8.454101379239827,True,17.0
Boite étanche 210*170*80,12.0,1.3333333333333333,0.7071067811865476,0,ELECTRICITE,360.0,0.012526096033402923,1.1483428440136418,True,2.0
Boite étanche 240*180,255.0,15.9375,22.00747978907777,20,ELECTRICITE,1275.0,0.2661795407098121,34.87447646858534,True,50.0
Boite étanche 240*180 MEDHUB,86.0,17.2,8.526429498916883,6,ELECTRICITE,430.0,0.08977035490605428,13.418036732717704,True,21.0
Boitier de bouton poussoir,1.0,1.0,0.0,0,ELECTRICITE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Boitier de commande,1.0,1.0,0.0,0,ELECTRICITE,5300.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Boitier de commande a trois boutons,1.0,1.0,0.0,0,ELECTRICITE,236.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Bollard à 100 Tonnes + platine,3.0,3.0,0.0,0,MECANIQUE,0.0,0.003131524008350731,0.021920668058455117,True,0.0
Bollard à 100 Tonnes pour quai Vrac TM2,3.0,3.0,0.0,0,MECANIQUE,0.0,0.003131524008350731,0.021920668058455117,True,0.0
Bollard à 150 Tonnes + platine,2.0,2.0,0.0,0,MECANIQUE,0.0,0.0020876826722338203,0.014613778705636741,True,0.0
Bollard à 300 Tonnes + platine,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Bombe de peinture gris,4.0,1.3333333333333333,0.5773502691896257,0,PEINTURE,144.0,0.0041753653444676405,0.8952529611957121,True,2.0
Bombe de peinture noir matte,14.0,2.8,0.8366600265340756,0,PEINTURE,602.0,0.014613778705636743,1.3572864907405706,True,3.0
Borne sur rails 70mm,79.0,6.076923076923077,3.8179736873010364,1,ELECTRICITE,5135.0,0.0824634655532359,6.304204789824206,True,12.0
Bornier sur rail 16mm² onka ,20.0,20.0,0.0,0,ELECTRICITE,300.0,0.020876826722338204,0.14613778705636743,True,0.0
Bouchon  110 PEHD HP,22.0,22.0,0.0,0,PLOMBERIE,220.0,0.022964509394572025,0.16075156576200417,True,0.0
